penginapan_id,name,property_type_final_after_p3,latitude,longitude,region_validation_label,price_lowest,price_display,overall_rating,reviews,hotel_review_count_analyzed,hotel_adjusted_sentiment_score,hotel_sentiment_label,amenities,primary_image_url,link,data_quality_score,primary_dedupe_status,primary_dedupe_merged_from_ids,data_focus_manual_decision,data_focus_manual_note,data_focus_merge_target_id,completion_priority_order,completion_priority_data_focus,completion_flags_data_focus,completion_route_data_focus,completion_score_data_focus,review_completion_rating_reviews_filled,review_completion_sentiment_filled,review_completion_price_candidate_available,review_completion_note,google_hotels_price_apply_status,google_hotels_price_apply_note,google_hotels_price_source_query,google_hotels_price_source_file,google_hotels_price_property_token
LODGE-00588,Shakilla House 6B Syariah Cigalumpit Cianjur,vacation_rental,-6.8162,107.1714,bandung_raya_valid,526274.0,Rp 526.274,4.85,1.0,0,,Belum tersedia,TV Kabel; Wi-Fi gratis,https://p.fih.io/v2/nSr0o-3gbZN8o1xMecXCcG-BkDeQVo3k-wOeVogkTe7ajuFOX7O-WA8aRWhXz1jsToZif_TsA_xCWfhWRa0ZqJuH4SkSs1cNNji0QsAS9jv7uSnLApqNmwj3FtX6iZWeFRVBr5TXFU-zITF4en3ketkYyx1j1dLbUfhlOgkNcIcn9PwNtk_AU2csYWt6dZQ5HrU9YH_Mi1sOBJIp-_VR0o0tdfMtAxxDIiyYD4BSyNiZqAt1xXDKjOEhYqjEzXNlZvlZrgId34L5h5tMD1-SisC4h7-DTktP9tNbouiPaQZ4OCFwEhjRY-A8ePJ9Uldy4T87SVhJaCmoaWk-_3XmyoPAZE8kPHeod_SAAmf4E-CeBPDhsV0zjwUDu5-t5UVY5R_5RRfFEiFjkRkZ1hssNTJxnW7seAgVi1HoxF9swxf8tZZAOpBP0ZZxutmwgVQyfnK-5vqF50fYyTm-kTS-6tXONgSChd9L92SK_3XgYkO1t8RuMpKRG_D_ID4oEkvkaw_XbdLV0xmuwUCs_UALfbQuzG6yfARD,https://deals.vio.com?sig=73aca13c7f952d2641c156f3e69125e1eb497c325f122828ee5aa8797168b9a12d32303331333438363233&turl=https%3A%2F%2Fwww.vio.com%2FHotel%2FSearch%3FhotelId%3D117457385%26utm_source%3Dgha-vr%26utm_campaign%3Dstatic%26openHotelDetails%3D1,0.8,keep_primary_deduped,LODGE-00587|LODGE-00719|LODGE-00720,,,,4,P2_sentiment_missing,missing_sentiment,scrape_reviews_for_sentiment,5,False,False,False,,,,,,
LODGE-00624,Saung Arjuna Syandana Resort Ciwidey,vacation_rental,-7.109,107.4847,bandung_raya_valid,363396.0,Rp 363.396,3.925,118.0,0,,Belum tersedia,Parkir gratis,https://pix8.agoda.net/hotelImages/36834827/0/2e4f00fb436f93afad268f4c025a8494.jpg?ce=0,https://www.bluepillow.com/search/65e20e0993553be8f554f88f?dest=ago&cat=Vacation+rental+(other)&lat=-6.94367&lng=107.58632&language=en,0.75,manual_resolved_keep_with_merge,LODGE-01482,,,,4,P2_sentiment_missing,missing_sentiment,scrape_reviews_for_sentiment,5,False,False,False,,,,,,
LODGE-00054,Villa Tibra,villa,-6.8251,107.5545,bandung_raya_valid,258646.0,Rp 258.646,4.7,1602.0,0,,Belum tersedia,Free Wi-Fi; Free parking; Outdoor pool; Air conditioning; Pet-friendly; Restaurant; Room service,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEUR6QBBU-2crkHFP4NkY6sbkTtvexQGbg2ZcHKByXdDNU9qMQSjjy6X_ZZ3hRANfntlstl2nyg5wF0swLj9g_tUdO9FUi0s0-VpjGnHbzPHtZuMqZm0_7l3bR-ZepWMVQ9YQw8=s10000,https://hotels.cloudbeds.com/reservation/uV9L5S,1.0,unique_primary,,,,,4,P2_sentiment_missing,missing_sentiment,scrape_reviews_for_sentiment,5,False,False,False,,,,,,
LODGE-01022,Roemah Asri Villa - Resor Dago Pakar,villa,-6.8677,107.6465,bandung_raya_valid,1563244.0,Rp 1.563.244,4.585,35.0,0,,Belum tersedia,Bak air panas; Kolam renang luar; Bebas asap rokok; Parkir gratis; Wi-Fi gratis,https://p.fih.io/v2/nSr0o-3gbZN8o1xMecXCcG-BkDeQVo3k-wOeVogkTe7ajuFOX7O-WA8aRWhXz1jsToZif_TsA_xCWfhWRa0Z0oKsliUGxXMIARKlTJduzD7gqifqQIGbvC2bHLXHrI2FDjJeqafaEXjiPTF4en3ketkYyx1j1dLbUfhlOgkNcIcn9PwNtk_AU2csbUk6dd9sWYhZZ2bLtSQWP41C4PdruZMqfo8yAGlOIznTD4R8rfKDqwRbxV_L46cgSN_A210aZtZC-Wkf3-HxtZpcMGaA3uWi_buUSFh17v4zm8GxZ3FcPzF8ES23DMQVVtx3QVdY_w46P1lON3CWRHYxtmCB6Lf-SBocARGBauCXHmb0W9qaK9nb-2RGoWUxr9Pi8i87pgjsa3bTPwwhjw96qQMCEHtonVOqZyYCzHywqj1T-yrWiLtXJolm4INyhfzorQxCAl2_0Lev4zvU3ge5-TqR06XRAxOCi6hI42q3_Gr0cxWmtaJES52uR9DlPDEoKUvkIgylFYjG4hrO-W6snCgALmQd2QOhFIPqtM5GHcX0GxTl9Oy5qHEpUv0YAZsZfMUxsszkLyhRbQIEBjTZWXWHRUVVFwHqhljzv0UNSP3nojGDegJ_zA,https://deals.vio.com?sig=73aca13c7f952d2641c156f3e69125e1eb497c325f122828ee5aa8797168b9a12d32303331333438363233&turl=https%3A%2F%2Fwww.vio.com%2FHotel%2FSearch%3FhotelId%3D3167631%26utm_source%3Dgha-vr%26utm_campaign%3Dstatic%26openHotelDetails%3D1,1.0,unique_primary,,,,,4,P2_sentiment_missing,missing_sentiment,scrape_reviews_for_sentiment,5,False,False,False,,,,,,
LODGE-00042,Naomi Home Villa Bandung near Wahoo & Whoosh,villa,-6.8695,107.4571,bandung_raya_valid,1390000.0,Rp 1.390.000,4.6,6.0,0,,Belum tersedia,Ber-AC; Dapur; Microwave; Bebas asap rokok; Mesin cuci,https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlbWNZwXU4abzOrjExaSrN8T5a4dm7tjSASCYQPBhB6a6hrgq79XfWPxMsN3ok31JnjeUnlo3NNAp2gnUVPUoQ9M0MIwEXbXX--xgR3rzyZcKEyRnm6yXA==.jpg,https://www.booking.com/hotel/id/naomi-home-near-wahoo-amp-whoosh.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-11214317&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-11214317_grp-1_gendate-20260524,1.0,unique_primary,,,,,4,P2_sentiment_missing,missing_sentiment,scrape_reviews_for_sentiment,5,False,False,False,,,,,,
LODGE-00977,Platinum Yellow Bandung Villa 24 Pax Private Pool,villa,-6.8578,107.654,bandung_raya_valid,4544546.0,Rp 4.544.546,4.0,6.0,0,,Belum tersedia,Ber-AC; Papan setrika; Dapur; Microwave; Pemanggang luar ruang; Kompor; Teras; Boleh bawa hewan peliharaan; Bebas asap rokok; TV Kabel,https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlbWNZwXU4abzC4BG4sLjuvhXTL29gpQKotg4W1cNAL3TPwYqx8Z0oFbYefBc3h3Yg8qnFWXT6MFJa1OHgBGotJ7pFcPp0OWJJ_YUwu87BjWBqqwcg1y4w==.jpg,https://www.booking.com/hotel/id/platinum-yellow-bandung-villa-24-pax-private-pool.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-9239968&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-9239968_grp-0_gendate-20260524,1.0,unique_primary,,,,,4,P2_sentiment_missing,missing_sentiment,scrape_reviews_for_sentiment,5,False,False,False,,,,,,
LODGE-01194,The Joglo Villa,villa,-6.8542,107.6443,bandung_raya_valid,2636364.0,Rp 2.636.364,4.35,9.0,0,,Belum tersedia,Papan setrika; Dapur; Microwave; Pemanggang luar ruang; Kompor; Teras; Boleh bawa hewan peliharaan; TV Kabel; Mesin cuci; Dapat diakses pengguna kursi roda,https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlbWNZwXU4abzNXiri2szpSzsRePNizoOOVx5MpKQXnkDQq0k1mpEdgEMqwf9IG2t57whzeCnivE2_2K93I8PKBwcvbLQ4KX2NtpIog-WXwKuqnlotJHZg==.jpg,https://www.booking.com/hotel/id/the-joglo-villa.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-1886965&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-1886965_grp-1_gendate-20260524,0.95,unique_primary,,,,,4,P2_sentiment_missing,missing_sentiment,scrape_reviews_for_sentiment,5,False,False,False,,,,,,
LODGE-00066,Josh House KBP Villa,villa,-6.8694,107.4546,bandung_raya_valid,1431808.0,Rp 1.431.808,4.45,8.0,0,,Belum tersedia,Ber-AC; Dapur; Microwave; Teras; Boleh bawa hewan peliharaan; Bebas asap rokok; TV Kabel; Mesin cuci,https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlbWNZwXU4abzDEa7icJ0LABBjviqPLvyCptGrZqA97QS5_iHWP_ds96IX74fu_F1e4VPV6hLTT1d3tIeJQbhb9sGuatXJw0rpyjDezzPbB8FDrb9cZqsQ==.jpg,https://www.booking.com/hotel/id/josh-house-kbp-villa.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-14089039&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-14089039_grp-3_gendate-20260524,0.95,unique_primary,,,,,4,P2_sentiment_missing,missing_sentiment,scrape_reviews_for_sentiment,5,False,False,False,,,,,,
LODGE-00516,Villa Syariah Ciwidey Bandung Arreneuz View Kebun,villa,-7.1062,107.4262,bandung_raya_valid,720001.0,Rp 720.001,4.45,8.0,0,,Belum tersedia,Dapur; Pemanggang luar ruang; Kompor; Boleh bawa hewan peliharaan; Bebas asap rokok,https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlbWNZwXU4abzKkWPAckl4D8XyRdbB9xbEpLx2uQXU-QRhVl9lcuBNF5xUlY2X6dezMLfnR2KlrSnsTqCFLBeaxbasldPTalbr9Ki4ex6vR4wPy6dPwrGg==.jpg,https://www.booking.com/hotel/id/arreneuz-villa-syariah-ciwidey.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-13644512&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-13644512_grp-0_gendate-20260524,0.95,unique_primary,,,,,4,P2_sentiment_missing,missing_sentiment,scrape_reviews_for_sentiment,5,False,False,False,,,,,,
LODGE-01128,"Garden House Villa, Lembang",villa,-6.8262,107.6346,bandung_raya_valid,2545197.0,Rp 2.545.197,3.75,2.0,0,,Belum tersedia,Cocok untuk anak; Dapur; TV Kabel; Parkir gratis; Wi-Fi gratis,https://pix8.agoda.net/hotelImages/45441877/0/1c1bad8d678c3574d67f7961eb03cc80.jpg?ce=0&s=312x,https://www.bluepillow.com/search/6552094b1811a9820ec5f94d?dest=ago&cat=Vacation+rental+(other)&lat=-6.82618&lng=107.63456&language=en,0.95,unique_primary,,,,,4,P2_sentiment_missing,missing_sentiment,scrape_reviews_for_sentiment,5,False,False,False,,,,,,
LODGE-00509,KM Heritage Villa,villa,-6.8097,107.1505,bandung_raya_valid,2045455.0,Rp 2.045.455,5.0,1.0,0,,Belum tersedia,Ber-AC; Dapur,https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlYG65CxyC0DxdVrZ7Z0gHqXzQXDnlSfPaVsiohNhTqpCMPeNvdBE_8hY4vFw2ldpUb0FTBLy6OS1zizJ15FkyXYBDuylc6YBqprOEvDlwtvp32awcGoHw==.jpg,https://www.booking.com/hotel/id/km-heritage-villa-kabupaten-cianjur.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-15775038&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-15775038_grp-2_gendate-20260524,0.95,unique_primary,,,,,4,P2_sentiment_missing,missing_sentiment,scrape_reviews_for_sentiment,5,False,False,False,,,,,,
LODGE-01177,Rehat at Villa Golf Island Dago Resort I,villa,-6.865,107.6483,bandung_raya_valid,3954546.0,Rp 3.954.546,3.5,1.0,0,,Belum tersedia,Ber-AC; Dapur; Boleh bawa hewan peliharaan; TV Kabel,https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlbWNZwXU4abzFYSNDtDgI0bb2mfnHMQPmm2S5ce_MpBJov6xijLKqcBeszJ3EpnwzaLVdX6Qp4u08_Hr2vE_EsfZ4IMAJIUUaRW6d1-Eb9DL3jQ1F72zQ==.jpg,https://www.booking.com/hotel/id/rehat-at-villa-golf-island-dago-resort-i.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-15115841&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-15115841_grp-1_gendate-20260524,0.95,unique_primary,,,,,4,P2_sentiment_missing,missing_sentiment,scrape_reviews_for_sentiment,5,False,False,False,,,,,,
LODGE-01178,Rehat at Villa Golf Island Dago Resort II,villa,-6.8656,107.6479,bandung_raya_valid,1224327.0,Rp 1.224.327,3.0,1.0,0,,Belum tersedia,Ber-AC; Dapur,https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlYG65CxyC0DxQm_VDcTfW1wpS9NLIE-_e09qsxULSmnwx_eRb5JfrSdxlb0cJmICNTBGGsTFk7OHt65bbHlo_AkvwjnqhSbwyRIx6pkDAhqT2a7OjoA7A==.jpg,https://www.booking.com/hotel/id/rehat-at-villa-golf-island-dago-resort-ii.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-15100039&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-15100039_grp-3_gendate-20260524,0.95,keep_primary_deduped,LODGE-01311,,,,4,P2_sentiment_missing,missing_sentiment,scrape_reviews_for_sentiment,5,False,False,False,,,,,,
LODGE-00514,Villa Rian Argapuri Resort,villa,-7.1268,107.5138,bandung_raya_valid,989999.0,Rp 989.999,2.5,1.0,0,,Belum tersedia,Dapur; Bebas asap rokok,https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlbWNZwXU4abzKxT7zjMXRm0IX5eMO0SB36E3UqgQFYJ3gjExocD5t-1lTGHZWkctLZdBOspQRW6mDWvj99fkUt68HGSA0G0oE1P7eiNl6oMyPh9UiVmZA==.jpg,https://www.booking.com/hotel/id/villa-rian-argapuri-resort.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-14011975&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-14011975_grp-3_gendate-20260524,0.95,unique_primary,,,,,4,P2_sentiment_missing,missing_sentiment,scrape_reviews_for_sentiment,5,False,False,False,,,,,,
LODGE-00076,"Villa with Jacuzzi, Damar Ningrum 4",villa,-6.8299,107.5538,bandung_raya_valid,1227273.0,Rp 1.227.273,5.0,1.0,0,,Belum tersedia,Ber-AC; Dapur,https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlYG65CxyC0DxWpF1ZGPe8kSvzG0SX9XqDureBdsztKhEPon_Yvz5WY8_2JeRdVSMzE_i-cXi5fkcoGcx8XQoQ9XfA6OtejALrsSz8_cCMbZsds-VRu29w==.jpg,https://www.booking.com/hotel/id/villa-with-jacuzzi-damar-ningrum-4.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-15920659&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-15920659_grp-3_gendate-20260524,0.95,unique_primary,,,,,4,P2_sentiment_missing,missing_sentiment,scrape_reviews_for_sentiment,5,False,False,False,,,,,,
LODGE-00524,Villa Kayu Ciwidey,villa,-7.1118,107.4237,bandung_raya_valid,802630.0,Rp 802.630,4.5,67.0,0,0.6766098269187113,Belum tersedia,Ber-AC; Cocok untuk anak; Dapur; Kolam renang luar; Bebas asap rokok; Parkir gratis; Wi-Fi gratis,https://p.fih.io/v2/nSr0o-3gbZN8o1xMecXCcG-BkDeQVo3k-wOeVogkTe7ajuFOX7O-WA8aRWhXz1jsToZif_TsA_xCWfhWRa0ZjqKwhyYvyG9hKCqUXsZxshPfplvUMYH7tD76dYL4qZ-gSTV32YjVKXzKHzF4en3ketkYyx1j1dLbUfhlOgkNcIcn9PwNtk_AU2csbUk6dd9sGo49Qn31oV8KBI1P5sx7h5AWfpA-AAMtOxfpA558yISbvDUo416unPgZdqnV2koRZPpO2wcy8onmq5tDIUuB3cy6hMnVY1hmtutuvuGbVXlkAy5rETe1a-YpVeU6Uw9m-wZfQhVLUQu2RGYh-mLitYH5dRVgD1CDf1fNnANfa2omDi8CNx4N4qs,https://www.agoda.com/villa-kayu-ciwidey/hotel/bandung-id.html,0.9,keep_primary_deduped,LODGE-00745,,,,4,P2_sentiment_missing,missing_sentiment,scrape_reviews_for_sentiment,5,False,False,False,,,,,,
LODGE-00522,Villa Daffa Ciwidey,villa,-7.1036,107.4534,bandung_raya_valid,818182.0,Rp 818.182,4.25,30.0,0,,Belum tersedia,Dapur; Pemanggang luar ruang; Kompor; TV Kabel; Dapat diakses pengguna kursi roda; Parkir gratis,https://p.fih.io/v2/nSr0o-3gbZN8o1xMecXCcG-BkDeQVo3k-wOeVogkTe7ajuFOX7O-WA8aRWhXz1jsToZif_TsA_xCWfhWRa0Z26iZvi0TxFVlJEfXTLpn1ifv82fAIYGklE7FP6ToqIShOiBq-J_4CwjEFzF4en3ketkYyx1j1dLbUfhlOgkNcIcn9PwNtk_AU2csbUk6dd9sHrY9VmP2oVsLB5Ip-_d7po4WFPszFWsfHTvAZ8FTkNfcvghEnHCUquEZUr_G51U78XbMzoWWyYQbf8XItU01TA,,0.9,unique_primary,,,,,4,P2_sentiment_missing,missing_sentiment|missing_source_link,scrape_reviews_for_sentiment,4,False,False,False,,,,,,
LODGE-01243,Dago Escape Villa by Kozystay - Bandung,villa,-6.856,107.6544,bandung_raya_valid,27551038.0,Rp 27.551.038,4.675,21.0,0,,Belum tersedia,Ber-AC; Balkon; Elevator; Gym; Bak air panas; Papan setrika; Dapur; Microwave; Kolam renang luar; Kompor; Bebas asap rokok; Parkir gratis; Wi-Fi gratis,https://p.fih.io/v2/nSr0o-3gbZN8o1xMecXCcG-BkDeQVo3k-wOeVogkTe7ajuFOX7O-WA8aRWhXz1jsToZif_TsA_xCWfhWRa0Zo6CP5yoS02QdO0yMYsFw-Rzio2v6Roi_tx_Ma5zfrZGEC1Zh2azEBU_COTF4en3ketkYyx1j1dLbUfhlOgkNcIcn9PwNtk_AU2csbUk6dd9sGo49Qn31qiMVOoIxofR_2o8VcZA3AAhCPReYBoJ8vY2Gq2593GaA4u4OT9Db2nQda_hO30Az3JWqq7VLLkiv-8O4z7SdY1hA-_xXsuyYfAdwFy1ZWDeIaLk9VeF4RzFY_QZibFlLUR-6blhdvk_2497wQhMptChxaY7PCzrN7InNNAvBpQ,,0.9,unique_primary,,,,,4,P2_sentiment_missing,missing_sentiment|missing_source_link,scrape_reviews_for_sentiment,4,False,False,False,,,,,,
LODGE-01233,Calma Villa by Kozystay - Bandung,villa,-6.8314,107.629,bandung_raya_valid,6065544.0,Rp 6.065.544,5.0,16.0,0,,Belum tersedia,Ber-AC; Perapian; Bak air panas; Papan setrika; Dapur; Microwave; Pemanggang luar ruang; Kolam renang luar; Kompor; Bebas asap rokok; TV Kabel; Mesin cuci; Parkir gratis; Wi-Fi gratis,https://static.cupid.travel/hotels/ex_f5b1a4b8_z.jpg,,0.9,unique_primary,,,,,4,P2_sentiment_missing,missing_sentiment|missing_source_link,scrape_reviews_for_sentiment,4,False,False,False,,,,,,
LODGE-01277,Jasmine Cozy Villa 3 Bedrooms With a Private Heated Swimming Pool and a Billiard Table,villa,-6.8674,107.6367,bandung_raya_valid,5756405.0,Rp 5.756.405,3.525,16.0,0,,Belum tersedia,Ber-AC; Papan setrika; Dapur; Microwave; Kolam renang luar; Kompor; Teras; Boleh bawa hewan peliharaan; Bebas asap rokok; TV Kabel; Mesin cuci; Parkir gratis; Wi-Fi gratis,https://freecancellationscdn-hsbgcwfragasdpfe.z01.azurefd.net/remote/static.cupid.travel/hotels/568831582.jpg?w=1024&h=683&mode=crop&scale=both&anchor=middlecenter&quality=80,,0.9,unique_primary,,,,,4,P2_sentiment_missing,missing_sentiment|missing_source_link,scrape_reviews_for_sentiment,4,False,False,False,,,,,,
LODGE-01281,Kirei Mountain View Villa 7 Bedrooms With a Private Swimming Pool,villa,-6.8581,107.6496,bandung_raya_valid,9288223.0,Rp 9.288.223,4.1692,13.0,0,,Belum tersedia,Ber-AC; Papan setrika; Dapur; Microwave; Kolam renang luar; Kompor; Bebas asap rokok; TV Kabel; Mesin cuci; Parkir gratis,https://q-xx.bstatic.com/xdata/images/hotel/max1024x683/569018698.jpg?k=2c8ed01d6c52c2ea3c90cba14a2abfbbee3a461409b282139c913ce426112f3d&o=&s=312x,,0.9,unique_primary,,,,,4,P2_sentiment_missing,missing_sentiment|missing_source_link,scrape_reviews_for_sentiment,4,False,False,False,,,,,,
LODGE-01321,Sunset City View Villa 5 Bedrooms With a Private Heated Swimming Pool,villa,-6.8617,107.6498,bandung_raya_valid,8414628.0,Rp 8.414.628,4.5909,11.0,0,,Belum tersedia,Ber-AC; Cocok untuk anak; Ranjang bayi; Papan setrika; Dapur; Microwave; Kolam renang luar; Kompor; Bebas asap rokok; TV Kabel; Mesin cuci; Parkir gratis; Wi-Fi gratis,https://static.cupid.travel/hotels/568711772.jpg,,0.9,unique_primary,,,,,4,P2_sentiment_missing,missing_sentiment|missing_source_link,scrape_reviews_for_sentiment,4,False,False,False,,,,,,
LODGE-01320,Sunrise City View Villa 9 Bedrooms With a Private Swimming Pool and a Billiard Table,villa,-6.8627,107.651,bandung_raya_valid,15519391.0,Rp 15.519.391,4.15,4.0,0,,Belum tersedia,Ber-AC; Ranjang bayi; Papan setrika; Dapur; Microwave; Kolam renang luar; Teras; Bebas asap rokok; TV Kabel; Mesin cuci; Parkir gratis; Wi-Fi gratis,https://p.fih.io/v2/nSr0o-3gbZN8o1xMecXCcG-BkDeQVo3k-wOeVogkTe7ajuFOX7O-WA8aRWhXz1jsToZif_TsA_xCWfhWRa0Zub2SvCEq3llgLk6ffMZL8GvelH3LQ4iPuhCfcZLLmeigPB9L8oW4UXXUAzF4en3ketkYyx1j1dLbUfhlOgkNcIcn9PwNtk_AU2csbUk6dd9sGo49Qn31qiMVOoIxofR_2o8VcZA3AAhCPReYBoJ8vY2Gq2593GaA4u4OYdDb2nQda_hO30Ax3Luqq5tHLkiv-8K74ZrQYkhEsv9Hsu2aa1Q9FD1VETS2aPo-aOF5UDFHoxNcbwtgbHCtaHYL4UbB5ZeaYveU5MhzVCx9rDox_3HU,,0.9,keep_primary_deduped,LODGE-01400,,,,4,P2_sentiment_missing,missing_sentiment|missing_source_link,scrape_reviews_for_sentiment,4,False,False,False,,,,,,
LODGE-01248,Family Only Amazing City View Villa - De Reiz Firen Syariah,villa,-6.867,107.6394,bandung_raya_valid,4434060.0,Rp 4.434.060,3.15,3.0,0,,Belum tersedia,Ber-AC; Balkon; Papan setrika; Dapur; Microwave; Pemanggang luar ruang; Teras; Boleh bawa hewan peliharaan; Bebas asap rokok; TV Kabel; Mesin cuci; Parkir gratis; Wi-Fi gratis,https://pix8.agoda.net/hotelImages/47227672/0/51c91f762064a63be5c510a52a15f841.jpeg?ce=0,,0.9,unique_primary,,,,,4,P2_sentiment_missing,missing_sentiment|missing_source_link,scrape_reviews_for_sentiment,4,False,False,False,,,,,,
LODGE-01211,3 Bed Villa The Dago View,villa,-6.8557,107.645,bandung_raya_valid,5982301.0,Rp 5.982.301,4.8,1.0,0,,Belum tersedia,Ber-AC; Dapur; Bebas asap rokok; Wi-Fi gratis,https://freecancellationscdn-hsbgcwfragasdpfe.z01.azurefd.net/remote/media.vrbo.com/lodging/79000000/78640000/78632100/78632066/d3de9584.jpg?impolicy=ccrop&w=1000&h=666&q=medium&w=1024&h=683&mode=crop&scale=both&anchor=middlecenter&quality=80,,0.9,unique_primary,,,,,4,P2_sentiment_missing,missing_sentiment|missing_source_link,scrape_reviews_for_sentiment,4,False,False,False,,,,,,
LODGE-01362,Griya Keraton Villa by Kozystay - Bandung,villa,-6.8411,107.6594,bandung_raya_valid,4309575.0,Rp 4.309.575,4.75,3.0,0,,Belum tersedia,Ber-AC; Cocok untuk anak; Ranjang bayi; Papan setrika; Dapur; Microwave; Kolam renang luar; Kompor; Bebas asap rokok; TV Kabel; Parkir gratis; Wi-Fi gratis,https://pix8.agoda.net/hotelImages/79258799/0/7cb2c6dc883f4f5f6c458d3e065d8f32.jpg?ce=2,,0.85,unique_primary,,,,,4,P2_sentiment_missing,missing_sentiment|missing_source_link,scrape_reviews_for_sentiment,4,False,False,False,,,,,,
LODGE-01566,Gedung Serba Guna & Villa Ambu,villa,-6.8577,107.6089,bandung_raya_valid,276136.0,Rp 276.136,4.6,5.0,0,,Belum tersedia,,https://lh5.googleusercontent.com/p/bx_5UVe2Qz3SnMOq3yA7dA=s10000,,0.7,unique_primary,,,,,4,P2_sentiment_missing,missing_sentiment|missing_source_link|missing_amenities,scrape_reviews_for_sentiment,3,False,False,False,,,,,,
